"Created.Date","Anticipated.Start.Year","Recruiting.Category","State","Student.Stage","App.Application.Status","Lead.Segment.NRCCUA","Lead.Segment.Cappex","Lead.Segment.College.Board","n"
2020-03-02,2020,"","In-State","Applicant","Enrolled","","",";;;;;;;PSRIG-2020-02",1
2020-03-02,2020,"","In-State","Applicant","Enrolled","","","PSRIH-2020-02",2
2020-03-02,2020,"","In-State","Applicant","Incomplete","","","PSRIG-2020-02",1
2020-03-02,2020,"","In-State","Applicant","Withdrawn (After Admitted)","","","PSRIH-2020-02",1
2020-03-02,2020,"","In-State","Inquiry","","","","",2
2020-03-02,2020,"","In-State","Inquiry","","","",";PSRIG-2020-02",1
2020-03-02,2020,"","In-State","Inquiry","Enrolled","","",";PSRIH-2020-02",1
2020-03-02,2020,"","In-State","Lead","","","","PSRIA-2020-02",22
2020-03-02,2020,"","In-State","Lead","","","","PSRIG-2020-02",131
2020-03-02,2020,"","In-State","Lead","","","","PSRIH-2020-02",612
2020-03-02,2020,"","In-State","Lead","","","","PSRIH-2020-02;PSRIH-2020-02",2
2020-03-02,2020,"","In-State","Lead","",";NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04","","PSRIG-2020-02",1
2020-03-02,2020,"","Out-State","Applicant","Admitted (Not Confirmed)","","","PSROG-2020-02",1
2020-03-02,2020,"","Out-State","Applicant","Admitted (Not Confirmed)","","","PSROH-2020-02",2
2020-03-02,2020,"","Out-State","Inquiry","","","","",2
2020-03-02,2020,"","Out-State","Inquiry","","","",";PJROG-2020-02",1
2020-03-02,2020,"","Out-State","Lead","","","","PSRIG-2020-02",1
2020-03-02,2020,"","Out-State","Lead","","","","PSROA-2020-02",258
2020-03-02,2020,"","Out-State","Lead","","","","PSROG-2020-02",839
2020-03-02,2020,"","Out-State","Lead","","","","PSROH-2020-02",1219
2020-03-02,2020,"","Out-State","Lead","","","","PSROH-2020-02;PSROH-2020-02",3
2020-03-02,2020,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PSROG-2020-02",1
2020-03-02,2021,"","In-State","Applicant","Denied","","","PSRIH-2020-02",1
2020-03-02,2021,"","In-State","Applicant","Incomplete","","","PJRIH-2020-02",2
2020-03-02,2021,"","In-State","Inquiry","","","","",2
2020-03-02,2021,"","In-State","Inquiry","","","",";;PJRIH-2020-02",2
2020-03-02,2021,"","In-State","Inquiry","","","",";PJRIG-2020-02",4
2020-03-02,2021,"","In-State","Inquiry","","","",";PJRIH-2020-02",10
2020-03-02,2021,"","In-State","Inquiry","","","","PJRIG-2020-02",5
2020-03-02,2021,"","In-State","Inquiry","","","","PJRIH-2020-02",5
2020-03-02,2021,"","In-State","Inquiry","",";;;;;NJRIH-2020-04;NJRIH-2020-04;NJRIH-2020-04","",";;;;;;;;PSRIH-2020-02",1
2020-03-02,2021,"","In-State","Inquiry","",";;NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04","",";PJRIH-2020-02",1
2020-03-02,2021,"","In-State","Lead","","","","PJRIA-2020-02",57
2020-03-02,2021,"","In-State","Lead","","","","PJRIG-2020-02",623
2020-03-02,2021,"","In-State","Lead","","","","PJRIH-2020-02",755
2020-03-02,2021,"","In-State","Lead","","","","PJRIU-2020-04;PJRIH-2020-02",1
2020-03-02,2021,"","In-State","Lead","",";NJRIG-2020-04","","PJRIA-2020-02",1
2020-03-02,2021,"","In-State","Lead","",";NJRIG-2020-04","","PJRIG-2020-02",3
2020-03-02,2021,"","In-State","Lead","",";NJRIG-2020-04","","PJRIH-2020-02",2
2020-03-02,2021,"","In-State","Lead","",";NJRIG-2020-04;NJRIG-2020-04;NJRIG-2020-04","","PJRIG-2020-02",4
2020-03-02,2021,"","In-State","Lead","",";NJRIG-2020-04;NJRIG-2020-04;NJRIG-2020-04","","PJRIH-2020-02",1
2020-03-02,2021,"","In-State","Lead","",";NJRIH-2020-04","","PJRIH-2020-02",4
2020-03-02,2021,"","In-State","Lead","",";NJRIH-2020-04;NJRIH-2020-04;NJRIH-2020-04","","PJRIH-2020-02",5
2020-03-02,2021,"","In-State","Lead","",";NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04","","PJRIG-2020-02",1
2020-03-02,2021,"","In-State","Lead","",";NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04","","PJRIG-2020-02",1
2020-03-02,2021,"","In-State","Lead","",";NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04","","PJRIH-2020-02",1
2020-03-02,2021,"","Out-State","Inquiry","","","","",4
2020-03-02,2021,"","Out-State","Inquiry","","","",";;PJROG-2020-02",2
2020-03-02,2021,"","Out-State","Inquiry","","","",";PJROA-2020-02",1
2020-03-02,2021,"","Out-State","Inquiry","","","",";PJROG-2020-02",21
2020-03-02,2021,"","Out-State","Inquiry","","","",";PJROH-2020-02",7
2020-03-02,2021,"","Out-State","Inquiry","","","","PJROG-2020-02",21
2020-03-02,2021,"","Out-State","Inquiry","","","","PJROH-2020-02",13
2020-03-02,2021,"","Out-State","Inquiry","",";;NJROG-2020-04","",";PJROG-2020-02",1
2020-03-02,2021,"","Out-State","Inquiry","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","",";PJROH-2020-02",1
2020-03-02,2021,"","Out-State","Lead","","","","PJROA-2020-02",234
2020-03-02,2021,"","Out-State","Lead","","","","PJROA-2020-02;PJROG-2020-02",1
2020-03-02,2021,"","Out-State","Lead","","","","PJROG-2020-02",8844
2020-03-02,2021,"","Out-State","Lead","","","","PJROG-2020-02;PJROG-2020-02",17
2020-03-02,2021,"","Out-State","Lead","","","","PJROG-2020-02;PJROH-2020-02",2
2020-03-02,2021,"","Out-State","Lead","","","","PJROG-2020-04;PJROG-2020-02",1
2020-03-02,2021,"","Out-State","Lead","","","","PJROH-2020-02",2800
2020-03-02,2021,"","Out-State","Lead","","","","PJROH-2020-02;PJROG-2020-02",1
2020-03-02,2021,"","Out-State","Lead","","","","PJROU-2020-04;PJROG-2020-02",3
2020-03-02,2021,"","Out-State","Lead","",";NJROG-2020-04","","PJROG-2020-02",22
2020-03-02,2021,"","Out-State","Lead","",";NJROG-2020-04","","PJROH-2020-02",4
2020-03-02,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROG-2020-02",32
2020-03-02,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROG-2020-02;PJROG-2020-02",1
2020-03-02,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROH-2020-02",2
2020-03-02,2021,"","Out-State","Lead","",";NJROH-2020-04","","PJROG-2020-02",17
2020-03-02,2021,"","Out-State","Lead","",";NJROH-2020-04","","PJROH-2020-02",12
2020-03-02,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROG-2020-02",35
2020-03-02,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROG-2020-02;PJROG-2020-02",1
2020-03-02,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROH-2020-02",9
2020-03-02,2021,"","Out-State","Lead","",";NPHOG-2020-04","","PJROG-2020-02",7
2020-03-02,2021,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PJROG-2020-02",7
2020-03-02,2021,"","Out-State","Lead","",";NPHOH-2020-04","","PJROH-2020-02",1
2020-03-02,2021,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","","PJROG-2020-02",2
2020-03-02,2022,"","In-State","Inquiry","","","","",1
2020-03-02,2022,"","In-State","Inquiry","","","",";PSRIG-2020-02",1
2020-03-02,2022,"","Out-State","Lead","","","","PPHOA-2020-04;PSROA-2020-02",1
2020-03-02,2022,"","Out-State","Lead","","","","PPHOG-2020-02;PJROG-2020-02",1
2020-03-12,9,"","Out-State","Inquiry","","","",";PJROG-2020-02",1
2020-03-12,9,"","Out-State","Inquiry","","","",";PJROH-2020-02",2
2020-03-12,2020,"","In-State","Applicant","Admitted (Not Confirmed)","","","",1
2020-03-12,2020,"","In-State","Applicant","Incomplete","","","",2
2020-03-12,2020,"","In-State","Applicant","USM Graduate Enrolled","","","",1
2020-03-12,2020,"","In-State","Applicant","Withdrawn (After Confirmed)","","","",1
2020-03-12,2020,"","In-State","Inquiry","",";;NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04","",";PPHIH-2020-02",1
2020-03-12,2020,"","Out-State","Applicant","Admitted (Not Confirmed)","","","",1
2020-03-12,2020,"","Out-State","Applicant","Denied","","","",2
2020-03-12,2020,"","Out-State","Applicant","Enrolled","","","",1
2020-03-12,2020,"","Out-State","Applicant","Incomplete","","","",1
2020-03-12,2020,"","Out-State","Applicant","USM Graduate Confirmed","","","",1
2020-03-12,2020,"","Out-State","Applicant","Withdrawn (Before Decision)","","","",1
2020-03-12,2020,"","Out-State","Inquiry","","","",";PJROH-2020-02",1
2020-03-12,2020,"","Out-State","Inquiry","","","","PJROA-2020-02",1
2020-03-12,2021,"","In-State","Inquiry","","","","",1
2020-03-12,2021,"","Out-State","Inquiry","","","",";;PJROH-2020-02",1
2020-03-12,2021,"","Out-State","Inquiry","","","",";PJROA-2020-02",3
2020-03-12,2021,"","Out-State","Inquiry","","","",";PJROG-2020-02",18
2020-03-12,2021,"","Out-State","Inquiry","","","",";PJROH-2020-02",14
2020-03-12,2021,"","Out-State","Inquiry","","","","PJROA-2020-02",8
2020-03-12,2021,"","Out-State","Inquiry","","","","PJROG-2020-02",28
2020-03-12,2021,"","Out-State","Inquiry","","","","PJROH-2020-02",22
2020-03-12,2021,"","Out-State","Inquiry","",";;NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","",";PJROH-2020-02",2
2020-03-12,2021,"","Out-State","Inquiry","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROG-2020-02",1
2020-03-12,2021,"","Out-State","Inquiry","",";NJROH-2020-04","","PJROH-2020-02",1
2020-03-12,2021,"","Out-State","Inquiry","",";NPHOG-2020-04","",";PJROH-2020-02",1
2020-03-12,2021,"","Out-State","Lead","","","","PJROA-2020-02",1867
2020-03-12,2021,"","Out-State","Lead","","","","PJROA-2020-02;PJROA-2020-02",2
2020-03-12,2021,"","Out-State","Lead","","","","PJROG-2020-02",11713
2020-03-12,2021,"","Out-State","Lead","","","","PJROG-2020-02;PJROA-2020-02",1
2020-03-12,2021,"","Out-State","Lead","","","","PJROG-2020-02;PJROG-2020-02",4
2020-03-12,2021,"","Out-State","Lead","","","","PJROG-2020-02;PPHOH-2020-02",2
2020-03-12,2021,"","Out-State","Lead","","","","PJROH-2020-02",11118
2020-03-12,2021,"","Out-State","Lead","","","","PJROH-2020-02;PJROG-2020-02",7
2020-03-12,2021,"","Out-State","Lead","","","","PJROH-2020-02;PJROH-2020-02",4
2020-03-12,2021,"","Out-State","Lead","","","","PJROU-2020-04;PJROA-2020-02",1
2020-03-12,2021,"","Out-State","Lead","","","","PJROU-2020-04;PJROG-2020-02",3
2020-03-12,2021,"","Out-State","Lead","","","","PJROU-2020-04;PJROH-2020-02",1
2020-03-12,2021,"","Out-State","Lead","",";NJROG-2020-04","","PJROA-2020-02",6
2020-03-12,2021,"","Out-State","Lead","",";NJROG-2020-04","","PJROG-2020-02",22
2020-03-12,2021,"","Out-State","Lead","",";NJROG-2020-04","","PJROH-2020-02",9
2020-03-12,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROA-2020-02",13
2020-03-12,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROG-2020-02",61
2020-03-12,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROH-2020-02",15
2020-03-12,2021,"","Out-State","Lead","",";NJROH-2020-04","","PJROG-2020-02",19
2020-03-12,2021,"","Out-State","Lead","",";NJROH-2020-04","","PJROH-2020-02",86
2020-03-12,2021,"","Out-State","Lead","",";NJROH-2020-04","","PJROH-2020-02;PJROG-2020-02",1
2020-03-12,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROG-2020-02",50
2020-03-12,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROH-2020-02",206
2020-03-12,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROU-2020-04;PJROH-2020-02",1
2020-03-12,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROH-2020-02",1
2020-03-12,2021,"","Out-State","Lead","",";NPHOG-2020-04","","PJROA-2020-02",1
2020-03-12,2021,"","Out-State","Lead","",";NPHOG-2020-04","","PJROG-2020-02",6
2020-03-12,2021,"","Out-State","Lead","",";NPHOG-2020-04","","PJROH-2020-02",1
2020-03-12,2021,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PJROG-2020-02",5
2020-03-12,2021,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PJROH-2020-02",4
2020-03-12,2021,"","Out-State","Lead","",";NPHOH-2020-04","","PJROG-2020-02",1
2020-03-12,2021,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","","PJROA-2020-02",1
2020-03-12,2021,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","","PJROG-2020-02",2
2020-03-12,2021,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","","PJROH-2020-02",7
2020-03-12,2021,"","Out-State","Lead","Incomplete",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROH-2020-02",1
2020-03-12,2022,"","In-State","Inquiry","","","",";;PPHIG-2020-02",1
2020-03-12,2022,"","In-State","Inquiry","","","",";PPHIG-2020-02",5
2020-03-12,2022,"","In-State","Inquiry","","","",";PPHIH-2020-02",6
2020-03-12,2022,"","In-State","Inquiry","","","","PPHIG-2020-02",3
2020-03-12,2022,"","In-State","Inquiry","","","","PPHIH-2020-02",5
2020-03-12,2022,"","In-State","Inquiry","",";;NPHIG-2020-04","",";PPHIH-2020-02",1
2020-03-12,2022,"","In-State","Inquiry","",";;NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04","",";PPHIH-2020-02",1
2020-03-12,2022,"","In-State","Inquiry","",";NPHIG-2020-04","","PPHIH-2020-02",1
2020-03-12,2022,"","In-State","Inquiry","",";NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04","","PPHIH-2020-02",1
2020-03-12,2022,"","In-State","Inquiry","",";NPHIH-2020-04","",";PPHIH-2020-02",1
2020-03-12,2022,"","In-State","Inquiry","",";NPHIH-2020-04","","PPHIG-2020-02",1
2020-03-12,2022,"","In-State","Inquiry","",";NPHIH-2020-04","","PPHIH-2020-02",1
2020-03-12,2022,"","In-State","Lead","","","","PPHIA-2020-02",47
2020-03-12,2022,"","In-State","Lead","","","","PPHIG-2020-02",686
2020-03-12,2022,"","In-State","Lead","","","","PPHIH-2020-02",1328
2020-03-12,2022,"","In-State","Lead","",";NJRIH-2020-04;NJRIH-2020-04;NJRIH-2020-04","","PPHIH-2020-02",1
2020-03-12,2022,"","In-State","Lead","",";NPHIG-2020-04","","PPHIG-2020-02",39
2020-03-12,2022,"","In-State","Lead","",";NPHIG-2020-04","","PPHIH-2020-02",50
2020-03-12,2022,"","In-State","Lead","",";NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04","","PPHIA-2020-02",5
2020-03-12,2022,"","In-State","Lead","",";NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04","","PPHIG-2020-02",57
2020-03-12,2022,"","In-State","Lead","",";NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04","","PPHIH-2020-02",55
2020-03-12,2022,"","In-State","Lead","",";NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04","","PPHIA-2020-02",1
2020-03-12,2022,"","In-State","Lead","",";NPHIH-2020-04","","PPHIG-2020-02",8
2020-03-12,2022,"","In-State","Lead","",";NPHIH-2020-04","","PPHIH-2020-02",67
2020-03-12,2022,"","In-State","Lead","",";NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04","","PPHIG-2020-02",20
2020-03-12,2022,"","In-State","Lead","",";NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04","","PPHIH-2020-02",135
2020-03-12,2022,"","In-State","Lead","",";NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04;NPHIH-2020-04","","PPHIH-2020-02",1
2020-03-12,2022,"","Out-State","Inquiry","","","",";;PPHOG-2020-02",2
2020-03-12,2022,"","Out-State","Inquiry","","","",";;PPHOH-2020-02",1
2020-03-12,2022,"","Out-State","Inquiry","","","",";PPHOA-2020-02",1
2020-03-12,2022,"","Out-State","Inquiry","","","",";PPHOG-2020-02",5
2020-03-12,2022,"","Out-State","Inquiry","","","",";PPHOH-2020-02",1
2020-03-12,2022,"","Out-State","Inquiry","","","","PJROH-2020-02",2
2020-03-12,2022,"","Out-State","Inquiry","","","","PPHOA-2020-02",5
2020-03-12,2022,"","Out-State","Inquiry","","","","PPHOG-2020-02",13
2020-03-12,2022,"","Out-State","Inquiry","","","","PPHOH-2020-02",9
2020-03-12,2022,"","Out-State","Inquiry","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PPHOG-2020-02",1
2020-03-12,2022,"","Out-State","Lead","","","","PPHOA-2020-02",692
2020-03-12,2022,"","Out-State","Lead","","","","PPHOG-2020-02",8680
2020-03-12,2022,"","Out-State","Lead","","","","PPHOG-2020-02;PPHOG-2020-02",2
2020-03-12,2022,"","Out-State","Lead","","","","PPHOH-2020-02",3970
2020-03-12,2022,"","Out-State","Lead","","","","PPHOH-2020-04;PPHOH-2020-02",1
2020-03-12,2022,"","Out-State","Lead","",";NJROH-2020-04","","PPHOH-2020-02",1
2020-03-12,2022,"","Out-State","Lead","",";NPHOG-2020-04","","PPHOA-2020-02",7
2020-03-12,2022,"","Out-State","Lead","",";NPHOG-2020-04","","PPHOG-2020-02",109
2020-03-12,2022,"","Out-State","Lead","",";NPHOG-2020-04","","PPHOH-2020-02",20
2020-03-12,2022,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PPHOA-2020-02",9
2020-03-12,2022,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PPHOG-2020-02",264
2020-03-12,2022,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PPHOH-2020-02",28
2020-03-12,2022,"","Out-State","Lead","",";NPHOH-2020-04","","PPHOA-2020-02",1
2020-03-12,2022,"","Out-State","Lead","",";NPHOH-2020-04","","PPHOG-2020-02",53
2020-03-12,2022,"","Out-State","Lead","",";NPHOH-2020-04","","PPHOH-2020-02",66
2020-03-12,2022,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","","PPHOA-2020-02",3
2020-03-12,2022,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","","PPHOG-2020-02",111
2020-03-12,2022,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","","PPHOH-2020-02",126
2020-05-04,9,"","Out-State","Inquiry","","","",";PJROG-2020-04",1
2020-05-04,9,"","Out-State","Inquiry","","","",";PJROU-2020-04",1
2020-05-04,2013,"","In-State","Applicant","","","","",1
2020-05-04,2020,"","In-State","Inquiry","","","","",2
2020-05-04,2020,"","Out-State","Applicant","Admitted (Not Confirmed)","","","",2
2020-05-04,2020,"","Out-State","Inquiry","","","","",3
2020-05-04,2021,"","In-State","Inquiry","","","","",2
2020-05-04,2021,"","In-State","Inquiry","",";NJRIG-2020-04","","",2
2020-05-04,2021,"","In-State","Lead","",";NJRIG-2020-04","","PJRIU-2020-04",2
2020-05-04,2021,"","In-State","Lead","",";NJRIH-2020-04","","PJRIU-2020-04",1
2020-05-04,2021,"","In-State","Lead","","NJRIG-2020-04","","",12
2020-05-04,2021,"","In-State","Lead","","NJRIG-2020-04;NJRIG-2020-04;NJRIG-2020-04","","",8
2020-05-04,2021,"","In-State","Lead","","NJRIH-2020-04","","",5
2020-05-04,2021,"","In-State","Lead","","NJRIH-2020-04;NJRIH-2020-04;NJRIH-2020-04","","",16
2020-05-04,2021,"","Out-State","Inquiry","","","","",11
2020-05-04,2021,"","Out-State","Inquiry","","","",";;PJROA-2020-04",1
2020-05-04,2021,"","Out-State","Inquiry","","","",";PJROG-2020-04",3
2020-05-04,2021,"","Out-State","Inquiry","","","",";PJROU-2020-04",2
2020-05-04,2021,"","Out-State","Inquiry","","","","PJROA-2020-04",1
2020-05-04,2021,"","Out-State","Inquiry","","","","PJROU-2020-04",6
2020-05-04,2021,"","Out-State","Inquiry","",";NJROG-2020-04","","",1
2020-05-04,2021,"","Out-State","Inquiry","",";NJROH-2020-04","","PJROH-2020-04",1
2020-05-04,2021,"","Out-State","Inquiry","","NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","",1
2020-05-04,2021,"","Out-State","Lead","","","","PJROA-2020-04",33
2020-05-04,2021,"","Out-State","Lead","","","","PJROG-2020-04",790
2020-05-04,2021,"","Out-State","Lead","","","","PJROU-2020-04",2259
2020-05-04,2021,"","Out-State","Lead","","","","PJROU-2020-04;PJROU-2020-04",1
2020-05-04,2021,"","Out-State","Lead","","","","PPHOA-2020-04",1
2020-05-04,2021,"","Out-State","Lead","",";;NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","CSROG-2020-06","",1
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04","","PJROG-2020-04",5
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04","","PJROH-2020-04",1
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04","","PJROU-2020-04",5
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04","CSROG-2020-06","",1
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04","CSROH-2020-06","",3
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROA-2020-04",3
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROG-2020-04",2
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","","PJROU-2020-04",11
2020-05-04,2021,"","Out-State","Lead","",";NJROG-2020-04;NJROG-2020-04;NJROG-2020-04","CSROG-2020-06","",1
2020-05-04,2021,"","Out-State","Lead","",";NJROH-2020-04","","PJROG-2020-04",2
2020-05-04,2021,"","Out-State","Lead","",";NJROH-2020-04","","PJROU-2020-04",12
2020-05-04,2021,"","Out-State","Lead","",";NJROH-2020-04","CSROG-2020-06","",1
2020-05-04,2021,"","Out-State","Lead","",";NJROH-2020-04","CSROH-2020-06","",3
2020-05-04,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROG-2020-04",6
2020-05-04,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","","PJROU-2020-04",22
2020-05-04,2021,"","Out-State","Lead","",";NJROH-2020-04;NJROH-2020-04;NJROH-2020-04","CSROH-2020-06","",7
2020-05-04,2021,"","Out-State","Lead","",";NPHOG-2020-04","","PJROG-2020-04",1
2020-05-04,2021,"","Out-State","Lead","",";NPHOG-2020-04","CSROH-2020-06","",1
2020-05-04,2021,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PJROG-2020-04",1
2020-05-04,2021,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","","PJROU-2020-04",2
2020-05-04,2021,"","Out-State","Lead","",";NPHOG-2020-04;NPHOG-2020-04;NPHOG-2020-04","CSROG-2020-06","",1
2020-05-04,2021,"","Out-State","Lead","",";NPHOH-2020-04","","PJROG-2020-04",1
2020-05-04,2021,"","Out-State","Lead","",";NPHOH-2020-04","CSROH-2020-06","",1
2020-05-04,2021,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","","PJROU-2020-04",1
2020-05-04,2021,"","Out-State","Lead","",";NPHOH-2020-04;NPHOH-2020-04;NPHOH-2020-04","CSROH-2020-06","",1
2020-05-04,2021,"","Out-State","Lead","","NJROG-2020-04","","",108
